gene,beta_sex_M_vs_F_mixed,pval_sex_M_vs_F_mixed,qval_sex_M_vs_F_mixed
PITPNB,-0.0617938184726599,0.30194735301881803,0.8415111422264349
TTC28-AS1,0.05161965556015902,0.37230681179557934,0.8708679100952423
TTC28,0.07268069159703763,0.5635621371319772,0.9338614777362001
CHEK2,0.027989353616239228,0.7043824819071249,0.9615127142380651
HSCB,-0.026371020180587172,0.5453376351449252,0.9291427217107351
CCDC117,-0.001107545498340591,0.9819479474282279,0.9977948766492851
XBP1,-0.04687204414999509,0.4310236288628775,0.8967718390239864
Z93930.2,0.016077634673730804,0.8961253875213026,0.9857793539305576
ZNRF3,0.04436950762181732,0.48008880987008573,0.9158028928705559
EMID1,0.13280987136789038,0.12960324640400525,0.6975200426733051
RHBDD3,0.09442834530570829,0.2822580594879416,0.8311350136188315
EWSR1,-0.05454913857498339,0.32131351951144804,0.8447828760086475
GAS2L1,0.13028467471016383,0.19410251428118086,0.7614377706302964
RASL10A,-0.12039027780627752,0.3608591446425349,0.8655902588846074
AP1B1,0.05203392723631695,0.1446734838891842,0.7165012187907703
NEFH,0.13598488025240982,0.16732626822284513,0.7394720468360654
THOC5,0.03692354745962489,0.589732372962496,0.9388057199041089
NIPSNAP1,0.1496824451250363,0.08908097271885401,0.6463742729901496
NF2,0.06562214276301037,0.2597840813277811,0.8164643647962738
ZMAT5,-0.013715948771124111,0.8345384072981556,0.9792637486116758
UQCR10,0.07539857772465255,0.3004040503377404,0.8412711820186192
ASCC2,0.009839062664652082,0.8909166193889434,0.9856950456667515
MTMR3,-0.016971738541958693,0.8464278770313737,0.9813323551724275
AC003681.1,-0.008743446887787448,0.9521100243880141,0.9942401483968385
OSM,-0.29395014636762423,0.04576817787430649,0.5524681451897903
CASTOR1,-0.052048494229924386,0.4566417247735216,0.9036562839978407
TBC1D10A,-0.10652719209771633,0.23264314439181488,0.791531690259697
SF3A1,0.027744693642050566,0.46491578748228346,0.9070106791462297
CCDC157,0.013448977885019827,0.8926951597204843,0.9856950456667515
RNF215,0.03438885699045814,0.7020893778858692,0.9610252266335173
SEC14L2,0.12206829326790675,0.3752954459804695,0.8716187876361794
MTFP1,0.20838958667151522,0.07832336277550105,0.6317018840302444
PES1,0.12513060006508134,0.0355677790346514,0.5127881868448925
SLC35E4,-0.24433394185354873,0.16803819738115533,0.7394720468360654
DUSP18,-0.062259164236836737,0.5961473077971915,0.9405699469012765
OSBP2,0.15096428808984452,0.03735871123798873,0.5244614799483375
MORC2-AS1,-0.09244214614351402,0.4245864474544728,0.8953952808160428
MORC2,0.009741311303058671,0.90978510563102,0.9867554549145485
TUG1,-0.0322789165713045,0.6383969018857989,0.9505665191223948
SMTN,-0.17873408627848245,0.029073295249606543,0.48467438436965565
SELENOM,-0.16862317157211287,0.03207841527974613,0.4972489369041934
RNF185,-0.0481062978499079,0.3950374769207161,0.8804500292518446
LIMK2,-0.14899434845983028,0.14671964015901007,0.7193311361646231
PIK3IP1,0.11780110113779234,0.36728787867329693,0.8697344209181173
PATZ1,0.0649687048021985,0.36659290874025885,0.8695531149362146
LINC01521,-0.0006069656862787616,0.9949210578673846,0.9990072869942584
DRG1,0.040519837772127434,0.29959796184724186,0.8409079410991848
EIF4ENIF1,-0.047033421309513886,0.5235724364177445,0.9247939671678699
SFI1,0.03184026846210221,0.5992903745453306,0.9423092044294468
PISD,0.1337340984632235,0.010184888356621458,0.34964268051843933
PRR14L,-0.03884510980209056,0.6724195781943983,0.9541081826765851
DEPDC5,-0.039896509616902394,0.5719415180439404,0.935569242446824
YWHAH,-0.020050063004427437,0.7739130799110505,0.9697727336321486
RTCB,0.09455429702498987,0.08776208711570364,0.6447545746936341
FBXO7,0.16630537485264624,0.0458232970534706,0.5524681451897903
TIMP3,0.08032058846568153,0.5329496340056151,0.9258026718299792
HMGXB4,0.05301052640925808,0.33780596127901696,0.8523703223199669
TOM1,0.018370251631109707,0.7543468184976785,0.9677013413100319
HMOX1,-0.2482038866580619,0.2998844472964315,0.8409079410991848
MCM5,0.002358393992676904,0.9564287875632241,0.9944760259869103
APOL6,-0.027800793219947564,0.8250838602173622,0.977920971612001
RBFOX2,0.0022042804236750775,0.9710264942564825,0.9965944756924003
APOL3,0.12150609481316094,0.12284043817587789,0.6903580463939464
APOL4,0.23454083538438886,0.10878193180920524,0.6785844049840092
APOL2,-0.028274257455039732,0.7365231846197146,0.9653806976951429
APOL1,-0.1496369883221217,0.18130192771124287,0.7559473430675508
MYH9,-0.1770706192374631,0.06499730205358271,0.6113996394308224
Z82215.1,-0.13889105206408262,0.22815299997489935,0.7891969174613758
TXN2,0.12015807965489632,0.24924595176742914,0.8061510683386912
FOXRED2,0.13399515304155876,0.13407046710510911,0.7042380779286518
EIF3D,0.022393892985941636,0.6916565971781488,0.9583760183448686
IFT27,-0.029982801720109177,0.5566907807746865,0.9323615817385895
NCF4,0.024917328747074263,0.8781749393654422,0.9854595957776083
CSF2RB,0.030554060874668436,0.7917246404454561,0.9744038670251552
TST,0.38298560503573825,0.06454276350979822,0.6103337043123742
MPST,0.11250645730643984,0.3853508658727528,0.8763090566711139
KCTD17,-0.1840159893469612,0.0059409621550986415,0.28116364769682967
RAC2,-0.08692105996666463,0.15695432359708453,0.7291296850850872
CYTH4,-0.3853124178301275,0.0024831808631654573,0.20288512007348072
MFNG,-0.048817835055800715,0.41584396006198887,0.8910547831325065
LGALS2,-0.017407294129285576,0.9620112743883119,0.996384799374303
GGA1,-0.033461488605650284,0.5635836513548802,0.9338614777362001
SH3BP1,-0.15352937330653488,0.16964330268369088,0.7401126709844227
PDXP,0.01688573232052845,0.832717530688957,0.9791670712162904
LGALS1,-0.36003872965538536,0.011217157533607525,0.35859681149105216
NOL12,0.01235408761173546,0.8381911703331104,0.9802601060772255
TRIOBP,-0.11043185616851653,0.21520300425836436,0.7811100122133747
H1F0,0.22991901909764734,0.03212284406035095,0.4972489369041934
GCAT,0.2790591039509087,0.010350622968177053,0.34964268051843933
GALR3,0.17000648937239746,0.19382982597242893,0.7610020014076229
ANKRD54,0.05000552975754139,0.24640423985872661,0.8040285545190693
EIF3L,-0.08714162432130283,0.2353099362264477,0.7924065799765799
AL022311.1,-0.049067981866421986,0.35517124916621556,0.8633290163330366
MICALL1,-0.08029424668663245,0.3040734001025449,0.8423048849003074
POLR2F,0.09243572782455693,0.183699619241663,0.7566363876284243
PICK1,0.10994965669426722,0.0717389287897102,0.6255673347219814
PLA2G6,-0.02846396543045834,0.8194873814762046,0.9772333976642704
AL022322.2,-0.041778278988790885,0.6601190145567136,0.9533042229734956
MAFF,-0.24072226190355417,0.1521411433171086,0.7243159631362925
TMEM184B,-0.164391960742555,0.13379389809550096,0.7042380779286518
CSNK1E,-0.0984660729792614,0.135549901843744,0.7071296859011881
KDELR3,-0.010965278824599325,0.9022124001832155,0.9861854127168652
DDX17,-0.06567466680763419,0.46451560624547217,0.9069200204018969
DMC1,0.022218922020157742,0.8106757828942623,0.9764555866950821
FAM227A,-0.09370150880176938,0.5165303329632066,0.9230912867470367
CBY1,0.1578193343981198,0.018836319036753986,0.4196628252247879
TOMM22,0.02402025871977457,0.6984519744907751,0.9602633634213381
JOSD1,-0.06624847860958942,0.30350279314221396,0.8419430286391112
GTPBP1,-0.05910647970903432,0.2009292609914224,0.7693099396130149
SUN2,-0.06763035878045016,0.45177285582210935,0.9028333095464461
AL021707.1,-0.20630285588103078,0.011371452089320758,0.3611646091839602
AL021707.6,-0.13499815022400616,0.1342640182482595,0.7042380779286518
DNAL4,0.14370957936910192,0.07816292871881793,0.6317018840302444
CBX6,-0.13657902444815517,0.12504110077448458,0.6924196563519339
APOBEC3A,0.029527561579923627,0.8582469506162149,0.9835308807564207
APOBEC3B,0.1287799342376084,0.32572906491068643,0.8454467986545229
APOBEC3C,0.14535568735708504,0.09698123796103884,0.6586425498155714
APOBEC3D,-0.013645127942792464,0.8524571610055617,0.9825746502240525
APOBEC3F,-0.07498047154515483,0.341419315257822,0.8541785040961788
APOBEC3G,-0.11242963777853378,0.037750713430086555,0.525374019187377
CBX7,0.013829839690094665,0.8850608506307494,0.9856950456667515
PDGFB,0.1497781941555165,0.43113499367751673,0.8967718390239864
RPL3,0.032008576139875025,0.6219785862176925,0.9477189256955055
SYNGR1,0.35759679207824296,0.031328284287579874,0.49406174146894627
TAB1,0.07412039919649435,0.3159700796159782,0.8447828760086475
MGAT3,0.17177452992918768,0.2633336747027283,0.8187937050767308
MIEF1,0.07941577730413782,0.28555730854758654,0.8357697874009968
ATF4,-0.09109250841057343,0.029698472303860315,0.4859003344239904
RPS19BP1,0.06389261946545566,0.30102893463965497,0.8415069912353625
TNRC6B,-0.028354036137801228,0.732517390765642,0.9653806976951429
ADSL,0.08475286457756549,0.2504047621207358,0.8066222531972392
SGSM3,-0.1774436829952169,0.06346599613078653,0.6040114622718373
AL022238.2,-0.1161976431864282,0.5769213882678063,0.9358226285077643
MRTFA,-0.04633837006291781,0.48648528703676686,0.9186235945115723
SLC25A17,0.07731471839513496,0.07585057184641888,0.628919684897112
