gene,beta_sex_M_vs_F,pval_sex_M_vs_F,qval_sex_M_vs_F
SLC35C2,-0.035712774835267025,0.4551034551565688,0.8257252153213306
ELMO2,-0.07226353401310398,0.3483908428192991,0.7618276268775258
ZNF334,-0.032670691685707645,0.6463467494900282,0.9033564701932042
TP53RK,0.19830065314976691,0.018755928816461914,0.3190918686564137
SLC2A10,0.20387566894886017,0.04271961316899924,0.4097417591910235
ZMYND8,0.15670045252934117,0.05874184527316519,0.44452837632346076
AL031666.3,0.06653101290165041,0.5248745135829976,0.8598745445507997
NCOA3,-0.11656333572322311,0.14571457616822506,0.5847098184685369
SULF2,-0.31901940762932646,0.0032669763703241828,0.18432309264065513
PREX1,-0.17771883450005993,0.018217962717500615,0.3148941434400407
AL133342.1,-0.03640515262435983,0.6823676428208769,0.9181772019683319
ARFGEF2,0.006803118578478793,0.901456175487961,0.9750245858457162
CSE1L,0.050986384925708894,0.3541667437316425,0.7660631400252701
STAU1,0.014790601552411787,0.7370940462133193,0.9329283708901456
DDX27,0.037890926640061356,0.42763387407073117,0.813124832236776
ZNFX1,-0.017727200597134223,0.7725479721302468,0.9438205706322947
ZFAS1,0.06537686054787287,0.34489532193086814,0.759935808540632
B4GALT5,-0.03361309377884703,0.6424038055015604,0.90215986945556
SLC9A8,-0.03739011622074222,0.6979372333977074,0.9210405751645212
SPATA2,-0.010799052819828132,0.851106402776297,0.9640773938508401
RNF114,0.0017263546583006608,0.9672758204938978,0.9924699813997854
SNAI1,-0.2542840030557151,0.07673906109345859,0.4818503044305344
UBE2V1,0.052805056973975244,0.17512761245224115,0.6196175029184346
TMEM189,-0.10373011804971144,0.12753276394391477,0.5595568585411311
CEBPB,-0.14885168751002992,0.17238235496685372,0.6161021339937258
PTPN1,-0.04390285317819789,0.4182252246210769,0.8087113328100181
RIPOR3,0.15324979064476635,0.18845765369809567,0.6301323646458838
PARD6B,0.012689677024118835,0.8491592245321802,0.9640225618325727
BCAS4,-0.052114782081429376,0.4828241958698899,0.8387756165528548
ADNP,0.03435311312341059,0.5776013402049374,0.8810391586953609
DPM1,-0.03562575887772946,0.6100674516848922,0.8909445236073368
MOCS3,0.11326989562118235,0.19530284529458453,0.6376115056831226
NFATC2,0.0002020343772177243,0.998068974211887,0.999050211197802
ATP9A,0.18761028437642124,0.0845920531868381,0.4912946099082883
ZFP64,0.03525614707081459,0.5199527607378502,0.8586518703838035
ZNF217,-0.04481550811009219,0.5363752073098603,0.8623062747219026
PFDN4,0.02202006767416487,0.7760835484760013,0.9438205706322947
FAM210B,0.3746931137367037,0.005278380317913921,0.20776740613572575
AURKA,0.1843533677801655,0.17828282084590405,0.6207263950547328
CSTF1,0.07811789331362938,0.2715609242257713,0.7003858910857969
RTF2,0.07011875969768887,0.06543773739352765,0.4582719006035619
RAE1,0.05345798856575924,0.23090017471707402,0.6727222911133663
AL109955.1,-0.10163480824697635,0.13527107035666694,0.5705697537415053
RBM38,-0.09976823070138527,0.1535294774874156,0.595753785993384
PMEPA1,-0.20935748137473123,0.07253331256417896,0.4734135502285368
RAB22A,-0.07946801857237423,0.23627639840302805,0.6782631190509324
VAPB,0.007472567381932305,0.8927395641879615,0.9740503016091865
STX16,-0.04044563058134551,0.5278952689847082,0.8603334702784826
NPEPL1,0.010064158728064146,0.9228719330353183,0.9811764425556757
GNAS,-0.06353231411841909,0.10584752834886652,0.5291406299425243
NELFCD,0.13784993344349464,0.035514452286375855,0.38404353795953494
CTSZ,-0.031077949980125533,0.7495462904643933,0.9368878787516947
TUBB1,-0.11723553120507427,0.40869894403585083,0.8028404902431763
ATP5F1E,0.020195335691321165,0.7993502671608984,0.95017513571097
PRELID3B,0.021729553673349368,0.6971654399011034,0.9210405751645212
FAM217B,0.21188034866431021,0.0023756477971526085,0.1675333792558111
PPP1R3D,0.017235405423168114,0.865899719327482,0.9685666090609779
CDH26,0.10798162948678183,0.22571288209849735,0.6685439985777273
C20orf197,0.09725139718948264,0.12061387238455086,0.5518567126132427
MIR646HG,0.13077124603115775,0.22460957693792027,0.6677470828485619
TAF4,0.005393890998693918,0.940584937222901,0.9856360434596683
LSM14B,0.04202891038790767,0.45880285000401577,0.8273921245939942
PSMA7,0.03339513281593716,0.48431934306488156,0.8391732713875338
SS18L1,-0.16706405342801622,0.07947615053431879,0.4856631248717652
MTG2,0.028821680284650455,0.7198954903509052,0.9257564142683959
OSBPL2,-0.07733335622342995,0.21994492888868641,0.6657194326024819
ADRM1,-0.028387637456800646,0.5401214327887418,0.8630987908235889
AL121832.2,0.018181964801629272,0.8441229716753293,0.962725096805336
RPS21,-0.03238207032677535,0.7485886589628467,0.9368878787516947
CABLES2,-0.0915231004899151,0.14490189175128043,0.5831320885436144
BX640514.2,-0.007633658588987378,0.9578075488670692,0.9907527302825166
SLCO4A1,-0.26732843241004156,0.002138819266323264,0.16092131285531058
MRGBP,0.03936570143427472,0.5434820557199618,0.8640875062473771
OGFR,-0.09970396727847641,0.21880197652807928,0.6650677583326647
TCFL5,0.015333661288071624,0.876580904844861,0.9703251376087078
DIDO1,-0.05671147507241632,0.4426570402630321,0.8206794436275184
GID8,-0.04788218854180254,0.392475373196858,0.7924948954437243
SLC17A9,-0.016441045217913553,0.8401718963052605,0.9619312902305049
YTHDF1,-0.03308159512280876,0.5406357156220665,0.863263732480195
ARFGAP1,0.023674545477248767,0.7092611353254139,0.9233636383744215
PPDPF,0.07443488530008927,0.3036132654699171,0.7305263009925146
HELZ2,0.09607814031006678,0.33496591788971497,0.7535256676694878
GMEB2,-0.09114488566113874,0.20591723036112725,0.6503199819757305
MHENCR,0.01259763001884183,0.851080376119896,0.9640773938508401
STMN3,-0.1233050639361584,0.21548286086141838,0.6595462874321654
RTEL1,0.1561440269043184,0.018320413495081907,0.31603479370561416
ARFRP1,0.14206139038932913,0.07117654474904334,0.47029888897449607
ZGPAT,0.05867469452608525,0.2940652147878857,0.7214545288104643
LIME1,-0.08242851145648578,0.32834340088225833,0.7477200597891567
SLC2A4RG,0.008987116126738933,0.8641072935650791,0.968110366984962
ZBTB46,-0.0307239218780328,0.7280363328849682,0.9301685987339888
AL118506.1,-0.008290795110084438,0.9081235750802652,0.9759904707631073
TPD52L2,0.03234681063840076,0.5942514755766666,0.8867661101337394
DNAJC5,-0.13888855596158223,0.06044113972327211,0.4476405694672654
UCKL1,0.001045886325666951,0.9891287465381138,0.9972915668451838
UCKL1-AS1,-0.14309432655633186,0.15815632505915964,0.5994722561520724
ZNF512B,0.049626817382938074,0.5642372675261934,0.8748682939615224
SAMD10,-0.016985783907838097,0.8487810979292142,0.9639181992441938
PRPF6,0.039776435553525565,0.368114198953042,0.7739192856101277
SOX18,-0.03717822417882263,0.8619836689293252,0.9672090206612658
TCEA2,-0.07009879126494718,0.29452299767048584,0.722309875331953
RGS19,-0.21823203624316728,0.020999371032014907,0.32599592593030496
OPRL1,-0.02366525637136002,0.8028504247574565,0.9509197514174224
LKAAEAR1,-0.0722338349418597,0.5941458517106019,0.8867661101337394
PCMTD2,-0.00860498685979755,0.9153656943363015,0.9784122590070663
GATD3B,-0.06522269197573892,0.6509275592433343,0.9059089334537465
FP565260.6,-0.07698612023005093,0.37217041233234527,0.7775229371592957
U2AF1L5,-0.22929681263625995,0.5298554888692439,0.8604057478436159
CU638689.4,-0.14495850349494718,0.16275201194757763,0.6045988296767155
AP001347.1,-0.12212063444840114,0.1983767013460885,0.6418269418276283
HSPA13,-0.07559631464831981,0.3403807114094839,0.7571850609288809
SAMSN1,0.0971920642783612,0.3665995990365353,0.7737287721596382
LINC02246,-0.12217627844034679,0.20412598360847298,0.649342202240956
NRIP1,-0.1150458427134615,0.159797368501247,0.6014792174554404
AJ009632.2,0.05936350795236378,0.659515801402107,0.9094114828673937
USP25,0.027803744372931503,0.651984431257284,0.9062993996667434
MIR99AHG,0.18832879928218904,0.07034026223122256,0.46953486634162456
CXADR,0.14207511209874626,0.33863835080774296,0.7568755844801226
BTG3,0.0040510320458601555,0.9590856286031725,0.9912062042690505
C21orf91,-0.10988568976093455,0.25972771622846674,0.694647595154668
LINC02573,0.25185785488986717,0.07141033128833153,0.4707376474032115
LINC01684,-0.07780592239176605,0.3748287055897056,0.779200389745726
MIR155HG,-0.17547382426171654,0.15876425297940655,0.6010001803025787
MRPL39,0.07726665620444,0.47537702396895454,0.8350793653690103
JAM2,0.035377347950124705,0.7248441844713566,0.9279049456337072
ATP5PF,0.029251478388164595,0.42600584510466755,0.8117458603978115
GABPA,-0.03489937020566948,0.4938094502543193,0.843029905125526
APP,-0.19298396039718774,0.051919948539527444,0.4286784832567462
CYYR1,0.024163411958691497,0.8396230361889685,0.9619312902305049
N6AMT1,0.1453954226139474,0.13443787751025488,0.5696904824899959
LTN1,0.04901285214812254,0.41068581152280204,0.8036424307090194
RWDD2B,0.08296424094583411,0.2829658220661389,0.7109250985959684
USP16,-0.03392208533648443,0.436280535827544,0.8174701546168421
CCT8,-0.0559329278018665,0.2884094627446774,0.7162826559791814
BACH1,-0.041659867690929976,0.5283587559976868,0.8603334702784826
AP000240.1,-0.15794409754559904,0.23211600821659165,0.6734362508715086
TIAM1,-0.12063480394115243,0.2587829465375183,0.6943694528787925
AP000251.1,0.061591048755445243,0.5115423915235366,0.852396645805006
SOD1,0.10011078765641708,0.07524257562863587,0.4796537801915656
SCAF4,-0.06707283171716416,0.134252731685281,0.5696904824899959
MIS18A,0.14753818780512507,0.05599912469525459,0.4380640747437291
URB1,0.13611948648930938,0.06902148674206603,0.46662084774531554
URB1-AS1,-0.010015531495198408,0.874871124107307,0.9700404317808767
EVA1C,0.10260379306238716,0.16449416903274258,0.6070487803540999
CFAP298,0.09617773888119219,0.025313301580752148,0.3493538852409728
SYNJ1,-0.05109153999727943,0.49577019413030987,0.8436634468383621
PAXBP1-AS1,0.007156822304752548,0.9301413245816272,0.9831495693379886
PAXBP1,0.010481943406926859,0.9147190644710459,0.9784122590070663
C21orf62-AS1,-0.05040476181544726,0.5779073720000848,0.8810391586953609
IFNAR2,-0.10974408646410566,0.1013172541839472,0.522395147505966
IL10RB-DT,-0.24448849376810528,0.030315192758104893,0.3689688011160579
IL10RB,-0.2565361048293335,0.011932770722586122,0.27507186634259223
IFNAR1,0.03531758336366102,0.5854509515371178,0.8827679336726559
IFNGR2,-0.14835741094254645,0.09724741678103455,0.5154478471075612
TMEM50B,-0.004394814877785732,0.9440754335420477,0.9869115070164969
DNAJC28,-0.04693447825824017,0.5232418104408556,0.8596857749497474
GART,0.09769246581006755,0.0916451464354964,0.5048939870577843
SON,-0.025324009334684226,0.6672258432769635,0.9128807709779794
DONSON,0.06749743573124017,0.28032073230351007,0.7092036861342275
CRYZL1,-0.047182518930461645,0.3347901871136464,0.7535256676694878
ITSN1,-0.27506403918359745,0.0073430928060244545,0.23474484691662503
ATP5PO,0.036318440135494026,0.43906928179950255,0.8196785633142758
LINC00649,0.17463707090296024,0.05959684076207604,0.44623778176588097
MRPS6,0.07112148080729645,0.2766006122656272,0.706091746180876
SLC5A3,0.012794716185505962,0.8711498495272996,0.9695676493599212
RCAN1,0.06609056663950026,0.38211988532263597,0.7843675665899678
RUNX1,-0.21131841990696237,0.003786987073189296,0.18699765012897426
SETD4,0.012987447675526006,0.8095729366107395,0.9536970857586303
CBR1,0.13228216824978276,0.17167178765411917,0.6153388601730397
CBR3-AS1,-0.09115841305881159,0.34813460098873894,0.7617638582719373
CBR3,-0.05553916634174934,0.5585875661617367,0.8721634173261529
DOP1B,-0.005180208202538943,0.9485448952512981,0.9877376200319622
AP000692.2,-0.027677053006027706,0.7977907418293635,0.9497507215876276
MORC3,0.026349683347537827,0.6841269941580154,0.9184515246961222
AP000692.1,0.07094880057221417,0.4674448155889309,0.8328874279838031
CHAF1B,-0.025808670675657924,0.5865313116798723,0.8827679336726559
HLCS,-0.04857484122425809,0.5316200587978105,0.8606081284422948
AP000704.1,-0.023671651054745425,0.753848643302086,0.9384774837669855
PIGP,-0.056575510568198,0.4435803345568675,0.8213677776542364
TTC3,-0.06752353531002467,0.34326565456084857,0.7588509254982856
VPS26C,0.006747483037128745,0.8767195987001362,0.9703370355711182
DYRK1A,-0.05380466700046383,0.41674854855990207,0.8076257377362904
ERG,-0.03647095082115551,0.7427931462780217,0.9349772898944635
ETS2,0.007247123041051101,0.9211047489875146,0.9807531540180793
AF064858.1,0.060507826779748246,0.5515814883237862,0.8673794201560692
PSMG1,0.1430365773882794,0.0935977134137195,0.5096089406598072
BRWD1,-0.09736871933868432,0.18835375427156087,0.6301323646458838
HMGN1,-0.012554552779782555,0.6595225766125803,0.9094114828673937
GET1,-0.010816883535931018,0.8752880249559465,0.9700404317808767
SH3BGR,-0.002475095268376991,0.9777942951925056,0.9948982486391904
BACE2,0.3882611377083832,0.007834113504236993,0.2425002817887238
MX2,-0.015785156944950876,0.9002113444662234,0.9750245858457162
MX1,-0.0031058538096722862,0.9911453129108383,0.9976053107090087
PRDM15,-0.03964068590182794,0.5670226495785473,0.8761289938240319
C2CD2,-0.08726057941689293,0.21280580222673173,0.656572866730308
ZBTB21,-0.09904053151298375,0.23159121799422816,0.6731373408238573
UMODL1,-0.263903096773222,0.010315281948403112,0.2645989764904333
ABCG1,-0.4107065155957079,0.00029166982095059926,0.05437382746622721
UBASH3A,0.28249849714954,0.05259184084477361,0.4286883713477525
RSPH1,-0.07224648195744053,0.4482860898192247,0.8223781384166534
SLC37A1,-0.16809986031475171,0.04527475316045378,0.41092328435321634
WDR4,-0.024900967574568646,0.7897152398922453,0.9468778862976363
NDUFV3,0.14498507522107107,0.13371783002036902,0.5693272870139731
PKNOX1,-0.06523895759552258,0.2662463166016904,0.6979671710318824
U2AF1,0.32291716707082463,0.4471143644541452,0.8220206149717343
RRP1B,-0.05502845584248459,0.38152598157915185,0.7840207874835669
PDXK,-0.08381102279431721,0.1901157322216946,0.632254229066922
CSTB,-0.1439482813261998,0.3255963852060345,0.7465429612971195
RRP1,0.14535706615711913,0.05770705280587071,0.44278872518174195
AGPAT3,0.04252035248004659,0.5891581666685034,0.8836515017620169
TRAPPC10,-0.06327912500936768,0.40197037259040835,0.7989908171807546
GATD3A,0.41279905247768367,0.07256379204011555,0.4734135502285368
LINC01678,-0.122941584421097,0.2586470893061587,0.6943694528787925
ICOSLG,-0.26080096934865327,0.04417169367958103,0.41092328435321634
AP001059.3,-0.17101371354883751,0.16955268141340782,0.6131487083180097
AP001059.2,-0.11137302209506905,0.4126328169089094,0.8050465826269921
PFKL,-0.025207291921482904,0.5708887650495009,0.8776629455979948
CFAP410,0.11817003230332715,0.050714030385214444,0.425920625747905
AP001062.1,0.0036625186013955887,0.9630661709729977,0.9916847721674359
TRPM2,-0.23458076307977815,0.030548550358139574,0.37095469040397744
UBE2G2,-0.0013771495916200748,0.9741528899091041,0.9937485665384895
SUMO3,0.060893018043540706,0.019534497613902718,0.3199746321568588
PTTG1IP,-0.1302678145675279,0.023989393665469268,0.3403895780467406
ITGB2,-0.20082344706608543,0.03585869064404556,0.38511465103731546
ITGB2-AS1,-0.12892336619844735,0.2852955560619789,0.7136667532541161
FAM207A,0.13905992831363084,0.18214153722080026,0.6244561941163737
AP001505.1,0.027929082201585895,0.7530457770478842,0.9384774837669855
ADARB1,0.12180769756606039,0.07349828550631372,0.4756215058988858
POFUT2,0.005583473173607578,0.9342137182103356,0.9840069764155677
LINC00205,0.02118827631585037,0.7791252431848668,0.9450556183266872
COL18A1,0.32774370653066653,0.04710547920040695,0.41355704920445074
SLC19A1,0.12640984095637992,0.09298861891678914,0.5081739719168542
LINC01694,0.1340701994964666,0.16717303604914593,0.6103004710212439
PCBP3,-0.016158652221809115,0.8781436743318405,0.9708760992279384
AL133492.1,0.027427676915778416,0.875261000253274,0.9700404317808767
COL6A2,-0.23227769683268218,0.06725262356636093,0.4637494289551706
SPATC1L,-0.002101827344141882,0.9842403449067192,0.9968387566496474
LSS,-0.10511036604925729,0.1993886742285916,0.6429009724944308
MCM3AP-AS1,0.13463355359659418,0.1236738624808806,0.5551314052073619
MCM3AP,0.014337968016744456,0.8347789143198554,0.9605436590400424
AP001469.3,-0.013715236128903248,0.8648979060237664,0.96834452076734
YBEY,0.05339772917493821,0.43085499616062095,0.8144390345724686
C21orf58,-0.028606894793795662,0.6572686109828199,0.9082905966766135
PCNT,0.014446949602114057,0.856517999362692,0.9659321572035766
DIP2A,-0.029238012485715278,0.7438480927948585,0.9351244646953853
S100B,0.039485182834305854,0.7274777306343911,0.9298788259465767
PRMT2,-0.02190098494607288,0.7205942521902189,0.9261784348407203
AP000547.3,-0.12781753669532933,0.09186813420599026,0.5051793204613573
IL17RA,-0.19890016608376443,0.05262224648843381,0.4286883713477525
HDHD5,-0.07806814956437332,0.23955530538480269,0.6805638294712509
ADA2,0.058431176313068024,0.5725341136577715,0.8787177096908934
ATP6V1E1,0.059824529803283635,0.24043620950159472,0.681021542684166
BCL2L13,-0.04386275863051653,0.44023828260988596,0.8200104008759429
BID,-0.07432299964464512,0.15522965241485107,0.5987284374491365
LINC00528,0.054669974815599466,0.5711194286733339,0.8777583583820812
MICAL3,0.05116217708034222,0.43753060797564025,0.8186535379086195
PEX26,-0.014906199450482065,0.828585690134163,0.9595132582806254
AC008079.1,-0.12159147636365411,0.18646893945200355,0.6291366002005402
USP18,0.1501873732282668,0.19497789573274663,0.6376115056831226
TMEM191B,-0.03243142462043267,0.6200503575767599,0.8942109853890946
DGCR6,-0.15717250409038816,0.040993175381977574,0.4049419593896988
DGCR2,0.014759079873438802,0.8404085571716761,0.9619312902305049
ESS2,-0.013544662804516428,0.7736156264429819,0.9438205706322947
LINC01311,0.14548978278516086,0.045621698048483025,0.41092328435321634
SLC25A1,0.05081111396391162,0.3988473740830094,0.7974066638085322
HIRA,0.011113945550595505,0.869666835490725,0.9692581874836003
C22orf39,0.08209595989924534,0.09565742216024288,0.5140566949707571
MRPL40,0.10406431696009924,0.1903447552442112,0.6323272126911688
UFD1,-0.03370667257828131,0.3231459563332799,0.7461897903048313
CDC45,-0.04340081436298096,0.46336270035553806,0.8292860034371566
SEPTIN5,-0.019671324324388284,0.7913681013550083,0.947445753861273
GP1BB,-0.08224420725974138,0.4871654364070245,0.8399272784008567
GNB1L,-0.2397570013806102,0.0004915657075984487,0.07931992474745668
RTL10,0.027106685643507687,0.7332613000224786,0.9321416873878259
TXNRD2,0.14203534822636335,0.03709479918777262,0.3896720333725067
COMT,-0.08499976508182996,0.2921254042276625,0.7198979427215305
ARVCF,0.07659589372787265,0.17585604345996128,0.6203980190351823
TANGO2,0.19915763623824323,0.022510669633537327,0.33463326783564645
DGCR8,0.07339630273071021,0.2609264019654839,0.6948937336851397
TRMT2A,0.0619222082699889,0.39882249588727847,0.7974066638085322
RANBP1,0.015093085829937515,0.7376629398648349,0.933075943429946
ZDHHC8,-0.103056484609893,0.21406082404804835,0.6576854844707447
RTN4R,-0.10196400992121789,0.39082516861692684,0.7913357705084356
DGCR6L,0.06785144884770325,0.34086543828211535,0.7571850609288809
ZNF74,-0.044782468304364456,0.603777942004861,0.8888049661172379
KLHL22,-0.05997311160692646,0.34528668380629224,0.7600971611240428
MED15,-0.11108757672011468,0.07103902109366782,0.4701190731078661
PI4KA,-0.16086606221614919,0.030321037182997185,0.3689688011160579
SNAP29,-0.0798014370445281,0.12263362613946215,0.5531901356938216
CRKL,-0.07257904155868888,0.1574808622579543,0.5991453878754434
LINC01637,0.08747304036860216,0.2449139384171773,0.6837546696666861
LZTR1,-0.07546582268334702,0.351034330035215,0.7638555950163157
THAP7,0.1343101929322395,0.05624675051592019,0.43896343739900917
THAP7-AS1,0.0483720183905313,0.6053106777124515,0.8893123644110672
HIC2,-0.05524880656464071,0.3566916304502866,0.7674272827128483
TMEM191C,-0.03425913602795366,0.6813022264468291,0.9176887040639518
UBE2L3,0.019362179690474914,0.5672283964487711,0.8761289938240319
YDJC,0.16185416374428463,0.04567827222933615,0.41092328435321634
SDF2L1,-0.028960743749077564,0.7413359321331241,0.934417902839161
PPIL2,-0.034441671501893076,0.5411647261166497,0.863263732480195
YPEL1,-0.005831287331449636,0.9396543909370667,0.9855983452288624
MAPK1,-0.088727161103587,0.21813860988362765,0.6641101437858737
PPM1F,-0.06521507839181026,0.43192204670197076,0.815087527889021
AC245452.1,-0.025791359842372262,0.7888001398380702,0.9468778862976363
TOP3B,-0.05189181422963932,0.4098167851520209,0.80316972053273
VPREB1,0.007389742922162074,0.9756736551422379,0.9941013954204843
AC245060.6,-0.031862467070403994,0.8084150869311233,0.9536361479614401
AC245060.5,0.015573971803311836,0.9137600268039354,0.9784122590070663
ZNF280B,-0.003389908370029002,0.9594211386130924,0.9912495660512756
IGLC1,-0.2992856064803516,0.050774500205138844,0.4259999051461121
IGLC2,-0.48249659458458855,0.12261275204446546,0.5531901356938216
IGLC3,-0.11068767967653537,0.5858331395708958,0.8827679336726559
BCR,-0.21142577557181208,0.007255446648560627,0.23422705326914256
LINC01659,-0.056452835041644625,0.700360165779101,0.9212620277033252
IGLL1,-0.09534530776693702,0.34353292487263365,0.7589720904046369
AP000345.2,-0.017748964297350116,0.8304993064177034,0.9598750279204263
RGL4,0.0950514531250242,0.2787010605916571,0.7083116816419304
ZNF70,-0.04829855085086647,0.5306563969758603,0.8606081284422948
VPREB3,-0.2069708041883968,0.38502416478842916,0.7872939353478534
C22orf15,-0.05569818350749776,0.40357694439386116,0.8002814187425218
CHCHD10,-0.1011959181889579,0.08634751367966989,0.4952802375935733
SMARCB1,0.02670709096020291,0.63287613088775,0.8984817933862949
DERL3,-0.22413745970202947,0.019921287054966735,0.3201343103198405
SLC2A11,0.0009416812753856689,0.9883475922529632,0.9972915668451838
MIF,0.06813407400191104,0.19994579521941191,0.6439130281080623
AP000350.6,-0.32752189141872046,0.05938814638494727,0.44596588293164946
DDT,0.02343974261875996,0.6833711339681219,0.9183333756394859
CABIN1,-0.06893787436265882,0.35227899962316933,0.7650239091925998
SPECC1L,0.020614331827687498,0.795146252223503,0.9485954161759782
ADORA2A,-0.012915061821263701,0.9003382922549845,0.9750245858457162
GUCD1,0.1018625354029995,0.07056080976744271,0.4697519092732572
SNRPD3,0.021641496272803703,0.6437199401858253,0.9023805473733938
LRRC75B,-0.07256029951039382,0.305755599141929,0.7320729176921118
LRP5L,-0.10653025737545192,0.24911850535438118,0.6879475353370726
GRK3,0.04846726780762495,0.48234044795526787,0.8387756165528548
ASPHD2,-0.16083853558961225,0.11550836132064059,0.5408195479699704
HPS4,0.14142985756276952,0.05726769676904336,0.4417611145719658
SRRD,0.22727441681302168,0.04340794160473565,0.41092328435321634
TFIP11,0.008437259884638558,0.8106535089632493,0.9540559967827932
Z95115.1,0.06763653109404065,0.337465684982167,0.7557178763935213
TPST2,0.014741394088601898,0.7852961343027487,0.9458811296163538
MIAT,-0.06212869893864702,0.44276318153256833,0.8206794436275184
MIATNB,0.0570199835184555,0.22898904498824607,0.6708497121435204
MN1,-0.23256536044853737,0.07674074053638309,0.4818503044305344
PITPNB,-0.06179381847265864,0.2285601032849722,0.670766118516563
TTC28-AS1,0.05161965556015924,0.3271632398903471,0.7471182377311607
TTC28,0.07268069159704067,0.48158297500399105,0.8385705359004441
CHEK2,0.027989353616240206,0.6680561010071155,0.9132922781376817
HSCB,-0.02637102018059015,0.5438714133965423,0.8641875183333294
CCDC117,-0.0011075454983361568,0.9828879804336955,0.9966678395020604
XBP1,-0.046872044149993235,0.37817706103084636,0.7812786007685573
Z93930.2,0.016077634673727553,0.8846896881068012,0.9718268787701186
